OBJECTID,Folder,Image,Object,Confidence,frame_idx,Latitude,Longitude,Photo_Link,Field9,Field10,Field11,Field12,Z
449,,image20.jpg,Lamp_Post,0.206720397,20,31.09181833,29.975925,C:\Road_Project\inference_data\nan\image20.jpg,,,,,119.2
450,,image20.jpg,Lamp_Post,0.203430697,20,31.09185833,29.97596833,C:\Road_Project\inference_data\nan\image20.jpg,,,,,119.3
451,,image21.jpg,Clear,0,21,31.09192,29.97600167,C:\Road_Project\inference_data\nan\image21.jpg,,,,,118
452,,image22.jpg,Clear,0,22,31.09198,29.97603833,C:\Road_Project\inference_data\nan\image22.jpg,,,,,118.2
453,,image23.jpg,Clear,0,23,31.09205833,29.97606667,C:\Road_Project\inference_data\nan\image23.jpg,,,,,117.4
454,,image24.jpg,Clear,0,24,31.09214167,29.9761,C:\Road_Project\inference_data\nan\image24.jpg,,,,,117.1
455,,image25.jpg,Clear,0,25,31.092225,29.97613167,C:\Road_Project\inference_data\nan\image25.jpg,,,,,117
456,,image26.jpg,Clear,0,26,31.09231667,29.97617167,C:\Road_Project\inference_data\nan\image26.jpg,,,,,116.4
457,,image27.jpg,Crack,0.453354955,27,31.092405,29.9762,C:\Road_Project\inference_data\nan\image27.jpg,,,,,115.8
458,,image27.jpg,Crack,0.361115217,27,31.09249,29.97623333,C:\Road_Project\inference_data\nan\image27.jpg,,,,,115.1
459,,image27.jpg,Crack,0.314533323,27,31.092575,29.97626833,C:\Road_Project\inference_data\nan\image27.jpg,,,,,114.1
460,,image28.jpg,Lamp_Post,0.218582392,28,31.09265833,29.97630167,C:\Road_Project\inference_data\nan\image28.jpg,,,,,113.6
461,,image29.jpg,Crack,0.297916979,29,31.09274,29.97634167,C:\Road_Project\inference_data\nan\image29.jpg,,,,,112.5
462,,image30.jpg,Clear,0,30,31.09283167,29.97638333,C:\Road_Project\inference_data\nan\image30.jpg,,,,,112
463,,image31.jpg,Clear,0,31,31.092925,29.97642833,C:\Road_Project\inference_data\nan\image31.jpg,,,,,110.9
464,,image32.jpg,Clear,0,32,31.09301833,29.97647167,C:\Road_Project\inference_data\nan\image32.jpg,,,,,110.2
465,,image33.jpg,Clear,0,33,31.09311167,29.976515,C:\Road_Project\inference_data\nan\image33.jpg,,,,,110.1
466,,image34.jpg,Clear,0,34,31.0932,29.97655667,C:\Road_Project\inference_data\nan\image34.jpg,,,,,110.3
467,,image35.jpg,Lamp_Post,0.692447424,35,31.09328667,29.976595,C:\Road_Project\inference_data\nan\image35.jpg,,,,,110.2
468,,image35.jpg,Lamp_Post,0.559694052,35,31.09337333,29.97663,C:\Road_Project\inference_data\nan\image35.jpg,,,,,110.4
469,,image35.jpg,Lamp_Post,0.342100024,35,31.09345167,29.97666333,C:\Road_Project\inference_data\nan\image35.jpg,,,,,110.3
470,,image35.jpg,Lamp_Post,0.341861367,35,31.09351833,29.97668833,C:\Road_Project\inference_data\nan\image35.jpg,,,,,110
471,,image35.jpg,Lamp_Post,0.23088792,35,31.09357,29.97670667,C:\Road_Project\inference_data\nan\image35.jpg,,,,,110.2
472,,image36.jpg,Lamp_Post,0.392802775,36,31.09360833,29.97672667,C:\Road_Project\inference_data\nan\image36.jpg,,,,,109.7
473,,image36.jpg,Lamp_Post,0.219964981,36,31.09363667,29.97673667,C:\Road_Project\inference_data\nan\image36.jpg,,,,,109.5
474,,image37.jpg,Lamp_Post,0.226435423,37,31.09366167,29.97674167,C:\Road_Project\inference_data\nan\image37.jpg,,,,,109.4
475,,image38.jpg,Clear,0,38,31.09368833,29.97675833,C:\Road_Project\inference_data\nan\image38.jpg,,,,,110.2
476,,image39.jpg,Lamp_Post,0.611637056,39,31.09372667,29.976775,C:\Road_Project\inference_data\nan\image39.jpg,,,,,110.4
477,,image39.jpg,Lamp_Post,0.214896962,39,31.09377167,29.97679833,C:\Road_Project\inference_data\nan\image39.jpg,,,,,110.3
478,,image40.jpg,Lamp_Post,0.703431308,40,31.09382333,29.97682167,C:\Road_Project\inference_data\nan\image40.jpg,,,,,110.1
479,,image40.jpg,Lamp_Post,0.478762537,40,31.09387833,29.97684833,C:\Road_Project\inference_data\nan\image40.jpg,,,,,110.5
480,,image40.jpg,Lamp_Post,0.462761849,40,31.09394167,29.976875,C:\Road_Project\inference_data\nan\image40.jpg,,,,,110.7
481,,image41.jpg,Clear,0,41,31.09401333,29.976915,C:\Road_Project\inference_data\nan\image41.jpg,,,,,111.1
482,,image42.jpg,Clear,0,42,31.09409167,29.976955,C:\Road_Project\inference_data\nan\image42.jpg,,,,,111.5
483,,image43.jpg,Lamp_Post,0.633561909,43,31.09418,29.976995,C:\Road_Project\inference_data\nan\image43.jpg,,,,,111.5
484,,image44.jpg,Clear,0,44,31.09426833,29.97702667,C:\Road_Project\inference_data\nan\image44.jpg,,,,,111.6
485,,image45.jpg,Clear,0,45,31.09436833,29.97706333,C:\Road_Project\inference_data\nan\image45.jpg,,,,,111.6
486,,image46.jpg,Clear,0,46,31.09446,29.97709167,C:\Road_Project\inference_data\nan\image46.jpg,,,,,111.5
487,,image47.jpg,Clear,0,47,31.09453667,29.97712,C:\Road_Project\inference_data\nan\image47.jpg,,,,,111.5
488,,image48.jpg,Lamp_Post,0.549127102,48,31.09460833,29.97714167,C:\Road_Project\inference_data\nan\image48.jpg,,,,,111.4
489,,image48.jpg,Lamp_Post,0.28394559,48,31.094665,29.97715833,C:\Road_Project\inference_data\nan\image48.jpg,,,,,111.3
490,,image49.jpg,Lamp_Post,0.250437349,49,31.094705,29.97717167,C:\Road_Project\inference_data\nan\image49.jpg,,,,,110.9
491,,image50.jpg,Lamp_Post,0.302849263,50,31.09473167,29.97717833,C:\Road_Project\inference_data\nan\image50.jpg,,,,,110.9
492,,image51.jpg,Clear,0,51,31.09475167,29.97717167,C:\Road_Project\inference_data\nan\image51.jpg,,,,,111.1
493,,image52.jpg,Clear,0,52,31.09476667,29.97718667,C:\Road_Project\inference_data\nan\image52.jpg,,,,,111
494,,image53.jpg,Clear,0,53,31.09479833,29.97719833,C:\Road_Project\inference_data\nan\image53.jpg,,,,,110.8
495,,image54.jpg,Lamp_Post,0.383903354,54,31.09484167,29.97721833,C:\Road_Project\inference_data\nan\image54.jpg,,,,,111.2
496,,image55.jpg,Clear,0,55,31.094895,29.97724333,C:\Road_Project\inference_data\nan\image55.jpg,,,,,111.2
497,,image56.jpg,Lamp_Post,0.382081091,56,31.09496,29.97728,C:\Road_Project\inference_data\nan\image56.jpg,,,,,111.3
498,,image57.jpg,Crack,0.937572062,57,31.09502833,29.97730667,C:\Road_Project\inference_data\nan\image57.jpg,,,,,111
499,,image57.jpg,Crack,0.650939822,57,31.09508833,29.97732333,C:\Road_Project\inference_data\nan\image57.jpg,,,,,110.6
500,,image57.jpg,Crack,0.634340942,57,31.09513333,29.97734167,C:\Road_Project\inference_data\nan\image57.jpg,,,,,110.2
501,,image57.jpg,Crack,0.507911026,57,31.09518167,29.97736167,C:\Road_Project\inference_data\nan\image57.jpg,,,,,109.8
502,,image57.jpg,Crack,0.43901369,57,31.09524,29.977385,C:\Road_Project\inference_data\nan\image57.jpg,,,,,108.8
503,,image57.jpg,Crack,0.235306531,57,31.0953,29.97741,C:\Road_Project\inference_data\nan\image57.jpg,,,,,108.3
504,,image58.jpg,Clear,0,58,31.09535667,29.97743,C:\Road_Project\inference_data\nan\image58.jpg,,,,,108
505,,image59.jpg,Clear,0,59,31.095405,29.97744667,C:\Road_Project\inference_data\nan\image59.jpg,,,,,107.4
506,,image60.jpg,Clear,0,60,31.09545333,29.97746333,C:\Road_Project\inference_data\nan\image60.jpg,,,,,107.4
507,,image61.jpg,Clear,0,61,31.0955,29.97747833,C:\Road_Project\inference_data\nan\image61.jpg,,,,,107.2
508,,image62.jpg,Clear,0,62,31.09553667,29.97749667,C:\Road_Project\inference_data\nan\image62.jpg,,,,,107.3
509,,image63.jpg,Clear,0,63,31.095565,29.97750833,C:\Road_Project\inference_data\nan\image63.jpg,,,,,107.5
510,,image64.jpg,Clear,0,64,31.09558833,29.97751333,C:\Road_Project\inference_data\nan\image64.jpg,,,,,107.9
511,,image65.jpg,Crack,0.304770648,65,31.09561,29.97752167,C:\Road_Project\inference_data\nan\image65.jpg,,,,,107.9
512,,image66.jpg,Clear,0,66,31.09564333,29.97753333,C:\Road_Project\inference_data\nan\image66.jpg,,,,,108
513,,image67.jpg,Clear,0,67,31.09569,29.977555,C:\Road_Project\inference_data\nan\image67.jpg,,,,,108.5
514,,image68.jpg,Crack,0.54666841,68,31.095745,29.97757833,C:\Road_Project\inference_data\nan\image68.jpg,,,,,108.7
515,,image69.jpg,Clear,0,69,31.09580167,29.977605,C:\Road_Project\inference_data\nan\image69.jpg,,,,,109.7
516,,image70.jpg,Clear,0,70,31.09584,29.97761667,C:\Road_Project\inference_data\nan\image70.jpg,,,,,110.6
517,,image71.jpg,Clear,0,71,31.09587,29.97762667,C:\Road_Project\inference_data\nan\image71.jpg,,,,,111.5
518,,image72.jpg,Lamp_Post,0.346118778,72,31.09589667,29.97764,C:\Road_Project\inference_data\nan\image72.jpg,,,,,112.8
519,,image72.jpg,Lamp_Post,0.333931565,72,31.09593333,29.97764667,C:\Road_Project\inference_data\nan\image72.jpg,,,,,113.5
520,,image72.jpg,Lamp_Post,0.227867261,72,31.09598667,29.97766,C:\Road_Project\inference_data\nan\image72.jpg,,,,,114.1
521,,image72.jpg,Lamp_Post,0.219107345,72,31.096055,29.97767667,C:\Road_Project\inference_data\nan\image72.jpg,,,,,114.3
522,,image73.jpg,Clear,0,73,31.09612833,29.9777,C:\Road_Project\inference_data\nan\image73.jpg,,,,,114.1
523,,image74.jpg,Clear,0,74,31.09620167,29.977725,C:\Road_Project\inference_data\nan\image74.jpg,,,,,113.7
524,,image75.jpg,Clear,0,75,31.09627833,29.977745,C:\Road_Project\inference_data\nan\image75.jpg,,,,,113.6
525,,image76.jpg,Lamp_Post,0.598023713,76,31.09634833,29.97776333,C:\Road_Project\inference_data\nan\image76.jpg,,,,,113.1
526,,image76.jpg,Lamp_Post,0.443458259,76,31.096415,29.97778,C:\Road_Project\inference_data\nan\image76.jpg,,,,,112.5
527,,image76.jpg,Lamp_Post,0.325229377,76,31.09647833,29.97779167,C:\Road_Project\inference_data\nan\image76.jpg,,,,,112.2
528,,image76.jpg,Lamp_Post,0.312732488,76,31.09653,29.97780667,C:\Road_Project\inference_data\nan\image76.jpg,,,,,111.7
529,,image77.jpg,Clear,0,77,31.09657833,29.97781833,C:\Road_Project\inference_data\nan\image77.jpg,,,,,111.2
530,,image78.jpg,Clear,0,78,31.096625,29.97783167,C:\Road_Project\inference_data\nan\image78.jpg,,,,,110.9
531,,image79.jpg,Clear,0,79,31.096675,29.97784167,C:\Road_Project\inference_data\nan\image79.jpg,,,,,110.5
532,,image80.jpg,Clear,0,80,31.09672,29.97784833,C:\Road_Project\inference_data\nan\image80.jpg,,,,,110.3
533,,image81.jpg,Lamp_Post,0.283543706,81,31.09675667,29.977855,C:\Road_Project\inference_data\nan\image81.jpg,,,,,109.7
534,,image81.jpg,speed bump,0.281794935,81,31.09679,29.977865,C:\Road_Project\inference_data\nan\image81.jpg,,,,,109.2
535,,image82.jpg,Clear,0,82,31.09681833,29.97787,C:\Road_Project\inference_data\nan\image82.jpg,,,,,109.2
536,,image83.jpg,Clear,0,83,31.09684333,29.977875,C:\Road_Project\inference_data\nan\image83.jpg,,,,,109.1
537,,image84.jpg,Clear,0,84,31.09686167,29.97787667,C:\Road_Project\inference_data\nan\image84.jpg,,,,,109.2
538,,image85.jpg,Crack,0.489943445,85,31.09687833,29.97788,C:\Road_Project\inference_data\nan\image85.jpg,,,,,109.5
539,,image86.jpg,Lamp_Post,0.72721374,86,31.09690167,29.97788667,C:\Road_Project\inference_data\nan\image86.jpg,,,,,109.9
540,,image86.jpg,Lamp_Post,0.69898504,86,31.096935,29.97789667,C:\Road_Project\inference_data\nan\image86.jpg,,,,,110.1
541,,image86.jpg,Lamp_Post,0.626525939,86,31.09697667,29.97790333,C:\Road_Project\inference_data\nan\image86.jpg,,,,,110.2
